w0,w1,w2,w3,a0,a1,a2,a3,direction
290.0,320.0,110.0,80.0,0,0,39.0,257.0,1
290.0,310.0,110.0,90.0,0,0,39.0,247.0,1
290.0,300.0,110.0,100.0,0,0,39.0,237.0,1
290.0,290.0,110.0,110.0,0,0,39.0,227.0,1
290.0,280.0,110.0,120.0,0,0,39.0,217.0,1
290.0,270.0,110.0,130.0,0,0,39.0,207.0,1
290.0,260.0,110.0,140.0,0,0,39.0,197.0,1
290.0,250.0,110.0,150.0,0,0,39.0,187.0,1
290.0,240.0,110.0,160.0,0,0,39.0,177.0,1
290.0,230.0,110.0,170.0,0,0,39.0,167.0,1
290.0,220.0,110.0,180.0,0,0,39.0,157.0,1
290.0,210.0,110.0,190.0,0,0,39.0,147.0,1
290.0,200.0,110.0,200.0,0,0,39.0,137.0,1
290.0,190.0,110.0,210.0,0,0,39.0,127.0,1
290.0,180.0,110.0,220.0,0,0,39.0,117.0,1
290.0,170.0,110.0,230.0,0,0,39.0,107.0,1
290.0,160.0,110.0,240.0,0,0,39.0,97.0,1
290.0,150.0,110.0,250.0,0,0,39.0,87.0,1
290.0,140.0,110.0,260.0,0,0,39.0,77.0,1
290.0,130.0,110.0,270.0,0,0,39.0,67.0,1
290.0,120.0,110.0,280.0,0,0,39.0,57.0,1
290.0,110.0,110.0,290.0,0,0,39.0,47.0,1
290.0,100.0,110.0,300.0,0,0,39.0,37.0,1
290.0,90.0,110.0,310.0,0,0,39.0,27.0,1
290.0,80.0,110.0,320.0,0,0,39.0,17.0,1
290.0,70.0,110.0,330.0,0,0,39.0,7.0,1
290.0,60.0,110.0,340.0,0,3.0,39.0,0,1
300.0,60.0,100.0,340.0,0,3.0,29.0,0,2
310.0,60.0,90.0,340.0,0,3.0,19.0,0,2
320.0,60.0,80.0,340.0,0,3.0,9.0,0,2
330.0,60.0,70.0,340.0,117.0,272.0,0,0,2
330.0,70.0,70.0,330.0,117.0,262.0,0,0,3
330.0,80.0,70.0,320.0,117.0,252.0,0,0,3
330.0,90.0,70.0,310.0,117.0,242.0,0,0,3
330.0,100.0,70.0,300.0,117.0,232.0,0,0,3
330.0,110.0,70.0,290.0,117.0,222.0,0,0,3
330.0,120.0,70.0,280.0,117.0,212.0,0,0,3
330.0,130.0,70.0,270.0,117.0,202.0,0,0,3
330.0,140.0,70.0,260.0,117.0,192.0,0,0,3
330.0,150.0,70.0,250.0,117.0,182.0,0,0,3
330.0,160.0,70.0,240.0,117.0,172.0,0,0,3
330.0,170.0,70.0,230.0,117.0,162.0,0,0,3
330.0,180.0,70.0,220.0,117.0,152.0,0,0,3
330.0,190.0,70.0,210.0,117.0,142.0,0,0,3
330.0,200.0,70.0,200.0,117.0,132.0,0,0,3
330.0,210.0,70.0,190.0,117.0,122.0,0,0,3
330.0,220.0,70.0,180.0,117.0,112.0,0,0,3
330.0,230.0,70.0,170.0,117.0,102.0,0,0,3
330.0,240.0,70.0,160.0,117.0,92.0,0,0,3
330.0,250.0,70.0,150.0,117.0,82.0,0,0,3
330.0,260.0,70.0,140.0,117.0,72.0,0,0,3
330.0,270.0,70.0,130.0,117.0,62.0,0,0,3
330.0,280.0,70.0,120.0,117.0,52.0,0,0,3
330.0,290.0,70.0,110.0,117.0,42.0,0,0,3
330.0,300.0,70.0,100.0,117.0,32.0,0,0,3
330.0,310.0,70.0,90.0,117.0,22.0,0,0,3
330.0,320.0,70.0,80.0,117.0,12.0,0,0,3
330.0,330.0,70.0,70.0,117.0,2.0,0,0,3
320.0,330.0,80.0,70.0,107.0,2.0,0,0,0
310.0,330.0,90.0,70.0,97.0,2.0,0,0,0
300.0,330.0,100.0,70.0,87.0,2.0,0,0,0
290.0,330.0,110.0,70.0,77.0,2.0,0,0,0
280.0,330.0,120.0,70.0,67.0,2.0,0,0,0
270.0,330.0,130.0,70.0,57.0,2.0,0,0,0
260.0,330.0,140.0,70.0,47.0,2.0,0,0,0
250.0,330.0,150.0,70.0,37.0,2.0,0,0,0
240.0,330.0,160.0,70.0,27.0,2.0,0,0,0
230.0,330.0,170.0,70.0,17.0,2.0,0,0,0
220.0,330.0,180.0,70.0,36.0,0,0,219.0,0
220.0,320.0,180.0,80.0,36.0,0,0,209.0,1
220.0,310.0,180.0,90.0,36.0,0,0,199.0,1
220.0,300.0,180.0,100.0,36.0,0,0,189.0,1
220.0,290.0,180.0,110.0,36.0,0,0,179.0,1
220.0,280.0,180.0,120.0,36.0,0,0,169.0,1
220.0,270.0,180.0,130.0,36.0,0,0,159.0,1
220.0,260.0,180.0,140.0,36.0,0,0,149.0,1
220.0,250.0,180.0,150.0,36.0,0,0,139.0,1
220.0,240.0,180.0,160.0,36.0,0,0,129.0,1
220.0,230.0,180.0,170.0,36.0,0,0,119.0,1
220.0,220.0,180.0,180.0,36.0,0,0,109.0,1
220.0,210.0,180.0,190.0,36.0,0,0,99.0,1
220.0,200.0,180.0,200.0,36.0,0,0,89.0,1
220.0,190.0,180.0,210.0,36.0,0,0,79.0,1
220.0,180.0,180.0,220.0,36.0,0,0,69.0,1
220.0,170.0,180.0,230.0,36.0,0,0,59.0,1
220.0,160.0,180.0,240.0,36.0,0,0,49.0,1
220.0,150.0,180.0,250.0,36.0,0,0,39.0,1
220.0,140.0,180.0,260.0,36.0,0,0,29.0,1
220.0,130.0,180.0,270.0,36.0,0,0,19.0,1
220.0,120.0,180.0,280.0,36.0,0,0,9.0,1
220.0,110.0,180.0,290.0,36.0,1.0,0,0,1
210.0,110.0,190.0,290.0,26.0,1.0,0,0,0
200.0,110.0,200.0,290.0,16.0,1.0,0,0,0
190.0,110.0,210.0,290.0,0,189.0,23.0,0,0
190.0,120.0,210.0,280.0,0,179.0,23.0,0,3
190.0,130.0,210.0,270.0,0,169.0,23.0,0,3
190.0,140.0,210.0,260.0,0,159.0,23.0,0,3
190.0,150.0,210.0,250.0,0,149.0,23.0,0,3
190.0,160.0,210.0,240.0,0,139.0,23.0,0,3
190.0,170.0,210.0,230.0,0,129.0,23.0,0,3
190.0,180.0,210.0,220.0,0,119.0,23.0,0,3
190.0,190.0,210.0,210.0,0,109.0,23.0,0,3
190.0,200.0,210.0,200.0,0,99.0,23.0,0,3
190.0,210.0,210.0,190.0,0,89.0,23.0,0,3
190.0,220.0,210.0,180.0,0,79.0,23.0,0,3
190.0,230.0,210.0,170.0,0,69.0,23.0,0,3
190.0,240.0,210.0,160.0,0,59.0,23.0,0,3
190.0,250.0,210.0,150.0,0,49.0,23.0,0,3
190.0,260.0,210.0,140.0,0,39.0,23.0,0,3
190.0,270.0,210.0,130.0,0,29.0,23.0,0,3
190.0,280.0,210.0,120.0,0,19.0,23.0,0,3
190.0,290.0,210.0,110.0,0,9.0,23.0,0,3
190.0,300.0,210.0,100.0,0,0,23.0,1.0,3
200.0,300.0,200.0,100.0,0,0,13.0,1.0,2
210.0,300.0,190.0,100.0,49.0,0,0,86.0,2
210.0,290.0,190.0,110.0,49.0,0,0,76.0,1
210.0,280.0,190.0,120.0,49.0,0,0,66.0,1
210.0,270.0,190.0,130.0,49.0,0,0,56.0,1
210.0,260.0,190.0,140.0,49.0,0,0,46.0,1
210.0,250.0,190.0,150.0,49.0,0,0,36.0,1
210.0,240.0,190.0,160.0,49.0,0,0,26.0,1
210.0,230.0,190.0,170.0,49.0,0,0,16.0,1
210.0,220.0,190.0,180.0,49.0,0,0,6.0,1
210.0,210.0,190.0,190.0,49.0,4.0,0,0,1
200.0,210.0,200.0,190.0,39.0,4.0,0,0,0
190.0,210.0,210.0,190.0,29.0,4.0,0,0,0
180.0,210.0,220.0,190.0,19.0,4.0,0,0,0
170.0,210.0,230.0,190.0,9.0,4.0,0,0,0
160.0,210.0,240.0,190.0,20.0,132.0,0,0,0
160.0,220.0,240.0,180.0,20.0,122.0,0,0,3
160.0,230.0,240.0,170.0,20.0,112.0,0,0,3
160.0,240.0,240.0,160.0,20.0,102.0,0,0,3
160.0,250.0,240.0,150.0,20.0,92.0,0,0,3
160.0,260.0,240.0,140.0,20.0,82.0,0,0,3
160.0,270.0,240.0,130.0,20.0,72.0,0,0,3
160.0,280.0,240.0,120.0,20.0,62.0,0,0,3
160.0,290.0,240.0,110.0,20.0,52.0,0,0,3
160.0,300.0,240.0,100.0,20.0,42.0,0,0,3
160.0,310.0,240.0,90.0,20.0,32.0,0,0,3
160.0,320.0,240.0,80.0,20.0,22.0,0,0,3
160.0,330.0,240.0,70.0,20.0,12.0,0,0,3
160.0,340.0,240.0,60.0,20.0,2.0,0,0,3
150.0,340.0,250.0,60.0,10.0,2.0,0,0,0
140.0,340.0,260.0,60.0,75.0,0,0,192.0,0
140.0,330.0,260.0,70.0,75.0,0,0,182.0,1
140.0,320.0,260.0,80.0,75.0,0,0,172.0,1
140.0,310.0,260.0,90.0,75.0,0,0,162.0,1
140.0,300.0,260.0,100.0,75.0,0,0,152.0,1
140.0,290.0,260.0,110.0,75.0,0,0,142.0,1
140.0,280.0,260.0,120.0,75.0,0,0,132.0,1
140.0,270.0,260.0,130.0,75.0,0,0,122.0,1
140.0,260.0,260.0,140.0,75.0,0,0,112.0,1
140.0,250.0,260.0,150.0,75.0,0,0,102.0,1
140.0,240.0,260.0,160.0,75.0,0,0,92.0,1
140.0,230.0,260.0,170.0,75.0,0,0,82.0,1
140.0,220.0,260.0,180.0,75.0,0,0,72.0,1
140.0,210.0,260.0,190.0,75.0,0,0,62.0,1
140.0,200.0,260.0,200.0,75.0,0,0,52.0,1
140.0,190.0,260.0,210.0,75.0,0,0,42.0,1
140.0,180.0,260.0,220.0,75.0,0,0,32.0,1
140.0,170.0,260.0,230.0,75.0,0,0,22.0,1
140.0,160.0,260.0,240.0,75.0,0,0,12.0,1
140.0,150.0,260.0,250.0,75.0,0,0,2.0,1
130.0,150.0,270.0,250.0,65.0,0,0,2.0,0
120.0,150.0,280.0,250.0,55.0,0,0,2.0,0
110.0,150.0,290.0,250.0,45.0,0,0,2.0,0
100.0,150.0,300.0,250.0,35.0,0,0,2.0,0
90.0,150.0,310.0,250.0,25.0,0,0,2.0,0
80.0,150.0,320.0,250.0,15.0,0,0,2.0,0
70.0,150.0,330.0,250.0,0,85.0,206.0,0,0
70.0,160.0,330.0,240.0,0,75.0,206.0,0,3
70.0,170.0,330.0,230.0,0,65.0,206.0,0,3
70.0,180.0,330.0,220.0,0,55.0,206.0,0,3
70.0,190.0,330.0,210.0,0,45.0,206.0,0,3
70.0,200.0,330.0,200.0,0,35.0,206.0,0,3
70.0,210.0,330.0,190.0,0,25.0,206.0,0,3
70.0,220.0,330.0,180.0,0,15.0,206.0,0,3
70.0,230.0,330.0,170.0,0,5.0,206.0,0,3
80.0,230.0,320.0,170.0,0,5.0,196.0,0,2
90.0,230.0,310.0,170.0,0,5.0,186.0,0,2
100.0,230.0,300.0,170.0,0,5.0,176.0,0,2
110.0,230.0,290.0,170.0,0,5.0,166.0,0,2
120.0,230.0,280.0,170.0,0,5.0,156.0,0,2
130.0,230.0,270.0,170.0,0,5.0,146.0,0,2
140.0,230.0,260.0,170.0,0,5.0,136.0,0,2
150.0,230.0,250.0,170.0,0,5.0,126.0,0,2
160.0,230.0,240.0,170.0,0,5.0,116.0,0,2
170.0,230.0,230.0,170.0,0,5.0,106.0,0,2
180.0,230.0,220.0,170.0,0,5.0,96.0,0,2
190.0,230.0,210.0,170.0,0,5.0,86.0,0,2
200.0,230.0,200.0,170.0,0,5.0,76.0,0,2
210.0,230.0,190.0,170.0,0,5.0,66.0,0,2
220.0,230.0,180.0,170.0,0,5.0,56.0,0,2
230.0,230.0,170.0,170.0,0,5.0,46.0,0,2
240.0,230.0,160.0,170.0,0,5.0,36.0,0,2
250.0,230.0,150.0,170.0,0,5.0,26.0,0,2
260.0,230.0,140.0,170.0,0,5.0,16.0,0,2
270.0,230.0,130.0,170.0,38.0,17.0,0,0,2
270.0,240.0,130.0,160.0,38.0,7.0,0,0,3
270.0,250.0,130.0,150.0,38.0,0,0,3.0,3
260.0,250.0,140.0,150.0,28.0,0,0,3.0,0
250.0,250.0,150.0,150.0,18.0,0,0,3.0,0
240.0,250.0,160.0,150.0,92.0,0,0,54.0,0
240.0,240.0,160.0,160.0,92.0,0,0,44.0,1
240.0,230.0,160.0,170.0,92.0,0,0,34.0,1
240.0,220.0,160.0,180.0,92.0,0,0,24.0,1
240.0,210.0,160.0,190.0,92.0,0,0,14.0,1
240.0,200.0,160.0,200.0,92.0,0,0,4.0,1
230.0,200.0,170.0,200.0,82.0,0,0,4.0,0
220.0,200.0,180.0,200.0,72.0,0,0,4.0,0
210.0,200.0,190.0,200.0,62.0,0,0,4.0,0
200.0,200.0,200.0,200.0,52.0,0,0,4.0,0
190.0,200.0,210.0,200.0,42.0,0,0,4.0,0
180.0,200.0,220.0,200.0,32.0,0,0,4.0,0
170.0,200.0,230.0,200.0,22.0,0,0,4.0,0
160.0,200.0,240.0,200.0,12.0,0,0,4.0,0
150.0,200.0,250.0,200.0,0,143.0,138.0,0,0
150.0,210.0,250.0,190.0,0,133.0,138.0,0,3
150.0,220.0,250.0,180.0,0,123.0,138.0,0,3
150.0,230.0,250.0,170.0,0,113.0,138.0,0,3
150.0,240.0,250.0,160.0,0,103.0,138.0,0,3
150.0,250.0,250.0,150.0,0,93.0,138.0,0,3
150.0,260.0,250.0,140.0,0,83.0,138.0,0,3
150.0,270.0,250.0,130.0,0,73.0,138.0,0,3
150.0,280.0,250.0,120.0,0,63.0,138.0,0,3
150.0,290.0,250.0,110.0,0,53.0,138.0,0,3
150.0,300.0,250.0,100.0,0,43.0,138.0,0,3
150.0,310.0,250.0,90.0,0,33.0,138.0,0,3
150.0,320.0,250.0,80.0,0,23.0,138.0,0,3
150.0,330.0,250.0,70.0,0,13.0,138.0,0,3
150.0,340.0,250.0,60.0,0,3.0,138.0,0,3
160.0,340.0,240.0,60.0,0,3.0,128.0,0,2
170.0,340.0,230.0,60.0,0,3.0,118.0,0,2
180.0,340.0,220.0,60.0,0,3.0,108.0,0,2
190.0,340.0,210.0,60.0,0,3.0,98.0,0,2
200.0,340.0,200.0,60.0,0,3.0,88.0,0,2
210.0,340.0,190.0,60.0,0,3.0,78.0,0,2
220.0,340.0,180.0,60.0,0,3.0,68.0,0,2
230.0,340.0,170.0,60.0,0,3.0,58.0,0,2
240.0,340.0,160.0,60.0,0,3.0,48.0,0,2
250.0,340.0,150.0,60.0,0,3.0,38.0,0,2
260.0,340.0,140.0,60.0,0,3.0,28.0,0,2
270.0,340.0,130.0,60.0,0,3.0,18.0,0,2
280.0,340.0,120.0,60.0,49.0,0,0,69.0,2
280.0,330.0,120.0,70.0,49.0,0,0,59.0,1
280.0,320.0,120.0,80.0,49.0,0,0,49.0,1
280.0,310.0,120.0,90.0,49.0,0,0,39.0,1
280.0,300.0,120.0,100.0,49.0,0,0,29.0,1
280.0,290.0,120.0,110.0,49.0,0,0,19.0,1
280.0,280.0,120.0,120.0,49.0,0,0,9.0,1
280.0,270.0,120.0,130.0,49.0,1.0,0,0,1
270.0,270.0,130.0,130.0,39.0,1.0,0,0,0
260.0,270.0,140.0,130.0,29.0,1.0,0,0,0
250.0,270.0,150.0,130.0,19.0,1.0,0,0,0
240.0,270.0,160.0,130.0,9.0,1.0,0,0,0
230.0,270.0,170.0,130.0,8.0,78.0,0,0,0
230.0,280.0,170.0,120.0,8.0,68.0,0,0,3
230.0,290.0,170.0,110.0,8.0,58.0,0,0,3
230.0,300.0,170.0,100.0,8.0,48.0,0,0,3
230.0,310.0,170.0,90.0,8.0,38.0,0,0,3
230.0,320.0,170.0,80.0,8.0,28.0,0,0,3
230.0,330.0,170.0,70.0,8.0,18.0,0,0,3
230.0,340.0,170.0,60.0,45.0,0,0,2.0,3
220.0,340.0,180.0,60.0,35.0,0,0,2.0,0
210.0,340.0,190.0,60.0,25.0,0,0,2.0,0
200.0,340.0,200.0,60.0,15.0,0,0,2.0,0
190.0,340.0,210.0,60.0,133.0,0,0,276.0,0
190.0,330.0,210.0,70.0,133.0,0,0,266.0,1
190.0,320.0,210.0,80.0,133.0,0,0,256.0,1
190.0,310.0,210.0,90.0,133.0,0,0,246.0,1
190.0,300.0,210.0,100.0,133.0,0,0,236.0,1
190.0,290.0,210.0,110.0,133.0,0,0,226.0,1
190.0,280.0,210.0,120.0,133.0,0,0,216.0,1
190.0,270.0,210.0,130.0,133.0,0,0,206.0,1
190.0,260.0,210.0,140.0,133.0,0,0,196.0,1
190.0,250.0,210.0,150.0,133.0,0,0,186.0,1
190.0,240.0,210.0,160.0,133.0,0,0,176.0,1
190.0,230.0,210.0,170.0,133.0,0,0,166.0,1
190.0,220.0,210.0,180.0,133.0,0,0,156.0,1
190.0,210.0,210.0,190.0,133.0,0,0,146.0,1
190.0,200.0,210.0,200.0,133.0,0,0,136.0,1
190.0,190.0,210.0,210.0,133.0,0,0,126.0,1
190.0,180.0,210.0,220.0,133.0,0,0,116.0,1
190.0,170.0,210.0,230.0,133.0,0,0,106.0,1
190.0,160.0,210.0,240.0,133.0,0,0,96.0,1
190.0,150.0,210.0,250.0,133.0,0,0,86.0,1
190.0,140.0,210.0,260.0,133.0,0,0,76.0,1
190.0,130.0,210.0,270.0,133.0,0,0,66.0,1
190.0,120.0,210.0,280.0,133.0,0,0,56.0,1
190.0,110.0,210.0,290.0,133.0,0,0,46.0,1
190.0,100.0,210.0,300.0,133.0,0,0,36.0,1
190.0,90.0,210.0,310.0,133.0,0,0,26.0,1
190.0,80.0,210.0,320.0,133.0,0,0,16.0,1
190.0,70.0,210.0,330.0,133.0,0,0,6.0,1
190.0,60.0,210.0,340.0,133.0,4.0,0,0,1
180.0,60.0,220.0,340.0,123.0,4.0,0,0,0
170.0,60.0,230.0,340.0,113.0,4.0,0,0,0
160.0,60.0,240.0,340.0,103.0,4.0,0,0,0
150.0,60.0,250.0,340.0,93.0,4.0,0,0,0
140.0,60.0,260.0,340.0,83.0,4.0,0,0,0
130.0,60.0,270.0,340.0,73.0,4.0,0,0,0
120.0,60.0,280.0,340.0,63.0,4.0,0,0,0
110.0,60.0,290.0,340.0,53.0,4.0,0,0,0
100.0,60.0,300.0,340.0,43.0,4.0,0,0,0
90.0,60.0,310.0,340.0,33.0,4.0,0,0,0
80.0,60.0,320.0,340.0,23.0,4.0,0,0,0
70.0,60.0,330.0,340.0,13.0,4.0,0,0,0
60.0,60.0,340.0,340.0,0,168.0,206.0,0,0
60.0,70.0,340.0,330.0,0,158.0,206.0,0,3
60.0,80.0,340.0,320.0,0,148.0,206.0,0,3
60.0,90.0,340.0,310.0,0,138.0,206.0,0,3
60.0,100.0,340.0,300.0,0,128.0,206.0,0,3
60.0,110.0,340.0,290.0,0,118.0,206.0,0,3
60.0,120.0,340.0,280.0,0,108.0,206.0,0,3
60.0,130.0,340.0,270.0,0,98.0,206.0,0,3
60.0,140.0,340.0,260.0,0,88.0,206.0,0,3
60.0,150.0,340.0,250.0,0,78.0,206.0,0,3
60.0,160.0,340.0,240.0,0,68.0,206.0,0,3
60.0,170.0,340.0,230.0,0,58.0,206.0,0,3
60.0,180.0,340.0,220.0,0,48.0,206.0,0,3
60.0,190.0,340.0,210.0,0,38.0,206.0,0,3
60.0,200.0,340.0,200.0,0,28.0,206.0,0,3
60.0,210.0,340.0,190.0,0,18.0,206.0,0,3
60.0,220.0,340.0,180.0,0,8.0,206.0,0,3
60.0,230.0,340.0,170.0,0,0,206.0,2.0,3
70.0,230.0,330.0,170.0,0,0,196.0,2.0,2
80.0,230.0,320.0,170.0,0,0,186.0,2.0,2
90.0,230.0,310.0,170.0,0,0,176.0,2.0,2
100.0,230.0,300.0,170.0,0,0,166.0,2.0,2
110.0,230.0,290.0,170.0,0,0,156.0,2.0,2
120.0,230.0,280.0,170.0,0,0,146.0,2.0,2
130.0,230.0,270.0,170.0,0,0,136.0,2.0,2
140.0,230.0,260.0,170.0,0,0,126.0,2.0,2
150.0,230.0,250.0,170.0,0,0,116.0,2.0,2
160.0,230.0,240.0,170.0,0,0,106.0,2.0,2
170.0,230.0,230.0,170.0,0,0,96.0,2.0,2
180.0,230.0,220.0,170.0,0,0,86.0,2.0,2
190.0,230.0,210.0,170.0,0,0,76.0,2.0,2
200.0,230.0,200.0,170.0,0,0,66.0,2.0,2
210.0,230.0,190.0,170.0,0,0,56.0,2.0,2
220.0,230.0,180.0,170.0,0,0,46.0,2.0,2
230.0,230.0,170.0,170.0,0,0,36.0,2.0,2
240.0,230.0,160.0,170.0,0,0,26.0,2.0,2
250.0,230.0,150.0,170.0,0,0,16.0,2.0,2
260.0,230.0,140.0,170.0,0,0,15.0,52.0,2
260.0,220.0,140.0,180.0,0,0,15.0,42.0,1
260.0,210.0,140.0,190.0,0,0,15.0,32.0,1
260.0,200.0,140.0,200.0,0,0,15.0,22.0,1
260.0,190.0,140.0,210.0,0,0,15.0,12.0,1
260.0,180.0,140.0,220.0,0,0,15.0,2.0,1
270.0,180.0,130.0,220.0,0,112.0,61.0,0,2
270.0,190.0,130.0,210.0,0,102.0,61.0,0,3
270.0,200.0,130.0,200.0,0,92.0,61.0,0,3
270.0,210.0,130.0,190.0,0,82.0,61.0,0,3
270.0,220.0,130.0,180.0,0,72.0,61.0,0,3
270.0,230.0,130.0,170.0,0,62.0,61.0,0,3
270.0,240.0,130.0,160.0,0,52.0,61.0,0,3
270.0,250.0,130.0,150.0,0,42.0,61.0,0,3
270.0,260.0,130.0,140.0,0,32.0,61.0,0,3
270.0,270.0,130.0,130.0,0,22.0,61.0,0,3
270.0,280.0,130.0,120.0,0,12.0,61.0,0,3
270.0,290.0,130.0,110.0,0,2.0,61.0,0,3
280.0,290.0,120.0,110.0,0,2.0,51.0,0,2
290.0,290.0,110.0,110.0,0,2.0,41.0,0,2
300.0,290.0,100.0,110.0,0,2.0,31.0,0,2
310.0,290.0,90.0,110.0,0,2.0,21.0,0,2
320.0,290.0,80.0,110.0,0,2.0,11.0,0,2
330.0,290.0,70.0,110.0,258.0,0,0,37.0,2
330.0,280.0,70.0,120.0,258.0,0,0,27.0,1
330.0,270.0,70.0,130.0,258.0,0,0,17.0,1
330.0,260.0,70.0,140.0,258.0,0,0,7.0,1
330.0,250.0,70.0,150.0,258.0,3.0,0,0,1
320.0,250.0,80.0,150.0,248.0,3.0,0,0,0
310.0,250.0,90.0,150.0,238.0,3.0,0,0,0
300.0,250.0,100.0,150.0,228.0,3.0,0,0,0
290.0,250.0,110.0,150.0,218.0,3.0,0,0,0
280.0,250.0,120.0,150.0,208.0,3.0,0,0,0
270.0,250.0,130.0,150.0,198.0,3.0,0,0,0
260.0,250.0,140.0,150.0,188.0,3.0,0,0,0
250.0,250.0,150.0,150.0,178.0,3.0,0,0,0
240.0,250.0,160.0,150.0,168.0,3.0,0,0,0
230.0,250.0,170.0,150.0,158.0,3.0,0,0,0
220.0,250.0,180.0,150.0,148.0,3.0,0,0,0
210.0,250.0,190.0,150.0,138.0,3.0,0,0,0
200.0,250.0,200.0,150.0,128.0,3.0,0,0,0
190.0,250.0,210.0,150.0,118.0,3.0,0,0,0
180.0,250.0,220.0,150.0,108.0,3.0,0,0,0
170.0,250.0,230.0,150.0,98.0,3.0,0,0,0
160.0,250.0,240.0,150.0,88.0,3.0,0,0,0
150.0,250.0,250.0,150.0,78.0,3.0,0,0,0
140.0,250.0,260.0,150.0,68.0,3.0,0,0,0
130.0,250.0,270.0,150.0,58.0,3.0,0,0,0
120.0,250.0,280.0,150.0,48.0,3.0,0,0,0
110.0,250.0,290.0,150.0,38.0,3.0,0,0,0
100.0,250.0,300.0,150.0,28.0,3.0,0,0,0
90.0,250.0,310.0,150.0,18.0,3.0,0,0,0
80.0,250.0,320.0,150.0,0,24.0,116.0,0,0
80.0,260.0,320.0,140.0,0,14.0,116.0,0,3
80.0,270.0,320.0,130.0,0,4.0,116.0,0,3
90.0,270.0,310.0,130.0,0,4.0,106.0,0,2
100.0,270.0,300.0,130.0,0,4.0,96.0,0,2
110.0,270.0,290.0,130.0,0,4.0,86.0,0,2
120.0,270.0,280.0,130.0,0,4.0,76.0,0,2
130.0,270.0,270.0,130.0,0,4.0,66.0,0,2
140.0,270.0,260.0,130.0,0,4.0,56.0,0,2
150.0,270.0,250.0,130.0,0,4.0,46.0,0,2
160.0,270.0,240.0,130.0,0,4.0,36.0,0,2
170.0,270.0,230.0,130.0,0,4.0,26.0,0,2
180.0,270.0,220.0,130.0,0,4.0,16.0,0,2
190.0,270.0,210.0,130.0,0,13.0,55.0,0,2
190.0,280.0,210.0,120.0,0,3.0,55.0,0,3
200.0,280.0,200.0,120.0,0,3.0,45.0,0,2
210.0,280.0,190.0,120.0,0,3.0,35.0,0,2
220.0,280.0,180.0,120.0,0,3.0,25.0,0,2
230.0,280.0,170.0,120.0,0,3.0,15.0,0,2
240.0,280.0,160.0,120.0,0,0,35.0,132.0,2
240.0,270.0,160.0,130.0,0,0,35.0,122.0,1
240.0,260.0,160.0,140.0,0,0,35.0,112.0,1
240.0,250.0,160.0,150.0,0,0,35.0,102.0,1
240.0,240.0,160.0,160.0,0,0,35.0,92.0,1
240.0,230.0,160.0,170.0,0,0,35.0,82.0,1
240.0,220.0,160.0,180.0,0,0,35.0,72.0,1
240.0,210.0,160.0,190.0,0,0,35.0,62.0,1
240.0,200.0,160.0,200.0,0,0,35.0,52.0,1
240.0,190.0,160.0,210.0,0,0,35.0,42.0,1
240.0,180.0,160.0,220.0,0,0,35.0,32.0,1
240.0,170.0,160.0,230.0,0,0,35.0,22.0,1
240.0,160.0,160.0,240.0,0,0,35.0,12.0,1
240.0,150.0,160.0,250.0,0,0,35.0,2.0,1
250.0,150.0,150.0,250.0,0,0,25.0,2.0,2
260.0,150.0,140.0,250.0,0,0,15.0,2.0,2
270.0,150.0,130.0,250.0,137.0,0,0,85.0,2
270.0,140.0,130.0,260.0,137.0,0,0,75.0,1
270.0,130.0,130.0,270.0,137.0,0,0,65.0,1
270.0,120.0,130.0,280.0,137.0,0,0,55.0,1
270.0,110.0,130.0,290.0,137.0,0,0,45.0,1
270.0,100.0,130.0,300.0,137.0,0,0,35.0,1
270.0,90.0,130.0,310.0,137.0,0,0,25.0,1
270.0,80.0,130.0,320.0,137.0,0,0,15.0,1
270.0,70.0,130.0,330.0,137.0,0,0,5.0,1
260.0,70.0,140.0,330.0,127.0,0,0,5.0,0
250.0,70.0,150.0,330.0,117.0,0,0,5.0,0
240.0,70.0,160.0,330.0,107.0,0,0,5.0,0
230.0,70.0,170.0,330.0,97.0,0,0,5.0,0
220.0,70.0,180.0,330.0,87.0,0,0,5.0,0
210.0,70.0,190.0,330.0,77.0,0,0,5.0,0
200.0,70.0,200.0,330.0,67.0,0,0,5.0,0
190.0,70.0,210.0,330.0,57.0,0,0,5.0,0
180.0,70.0,220.0,330.0,47.0,0,0,5.0,0
170.0,70.0,230.0,330.0,37.0,0,0,5.0,0
160.0,70.0,240.0,330.0,27.0,0,0,5.0,0
150.0,70.0,250.0,330.0,17.0,0,0,5.0,0
140.0,70.0,260.0,330.0,0,80.0,153.0,0,0
140.0,80.0,260.0,320.0,0,70.0,153.0,0,3
140.0,90.0,260.0,310.0,0,60.0,153.0,0,3
140.0,100.0,260.0,300.0,0,50.0,153.0,0,3
140.0,110.0,260.0,290.0,0,40.0,153.0,0,3
140.0,120.0,260.0,280.0,0,30.0,153.0,0,3
140.0,130.0,260.0,270.0,0,20.0,153.0,0,3
140.0,140.0,260.0,260.0,0,10.0,153.0,0,3
140.0,150.0,260.0,250.0,0,0.0,153.0,0,3
150.0,150.0,250.0,250.0,0,0.0,143.0,0,2
160.0,150.0,240.0,250.0,0,0.0,133.0,0,2
170.0,150.0,230.0,250.0,0,0.0,123.0,0,2
180.0,150.0,220.0,250.0,0,0.0,113.0,0,2
